Plot Title: 21661329,,,,,,,,
#,"Date Time, GMT+03:00","DO conc, mg/L (LGR S/N: 21661329, SEN S/N: 21661329)","Temp, °C (LGR S/N: 21661329, SEN S/N: 21661329)",Sensor Data Error (LGR S/N: 21661329),Coupler Attached (LGR S/N: 21661329),Host Connected (LGR S/N: 21661329),Stopped (LGR S/N: 21661329),End Of File (LGR S/N: 21661329)
441,7/26/2023 22:40,7.36,33.28,21661329,copper,,,
442,7/26/2023 22:45,7.26,33.32,21661329,copper,,,
443,7/26/2023 22:50,7.23,33.32,21661329,copper,,,
444,7/26/2023 22:55,7.02,33.3,21661329,copper,,,
445,7/26/2023 23:00,7.04,33.32,21661329,copper,,,
446,7/26/2023 23:05,6.81,33.28,21661329,copper,,,
447,7/26/2023 23:10,6.59,33.22,21661329,copper,,,
448,7/26/2023 23:15,6.6,33.2,21661329,copper,,,
449,7/26/2023 23:20,6.5,33.18,21661329,copper,,,
450,7/26/2023 23:25,6.8,33.22,21661329,copper,,,
451,7/26/2023 23:30,6.59,33.28,21661329,copper,,,
452,7/26/2023 23:35,6.41,33.34,21661329,copper,,,
453,7/26/2023 23:40,6.35,33.4,21661329,copper,,,
454,7/26/2023 23:45,6.3,33.44,21661329,copper,,,
455,7/26/2023 23:50,6.29,33.44,21661329,copper,,,
456,7/26/2023 23:55,6.38,33.44,21661329,copper,,,
457,7/27/2023 0:00,6.4,33.44,21661329,copper,,,
458,7/27/2023 0:05,6.36,33.42,21661329,copper,,,
459,7/27/2023 0:10,6.33,33.4,21661329,copper,,,
460,7/27/2023 0:15,6.28,33.4,21661329,copper,,,
461,7/27/2023 0:20,6.24,33.38,21661329,copper,,,
462,7/27/2023 0:25,6.07,33.38,21661329,copper,,,
463,7/27/2023 0:30,6.07,33.32,21661329,copper,,,
464,7/27/2023 0:35,6.27,33.34,21661329,copper,,,
465,7/27/2023 0:40,6.15,33.34,21661329,copper,,,
466,7/27/2023 0:45,6.18,33.32,21661329,copper,,,
467,7/27/2023 0:50,5.97,33.3,21661329,copper,,,
468,7/27/2023 0:55,5.77,33.3,21661329,copper,,,
469,7/27/2023 1:00,5.93,33.3,21661329,copper,,,
470,7/27/2023 1:05,5.97,33.28,21661329,copper,,,
471,7/27/2023 1:10,6.1,33.28,21661329,copper,,,
472,7/27/2023 1:15,6.26,33.26,21661329,copper,,,
473,7/27/2023 1:20,6.18,33.24,21661329,copper,,,
474,7/27/2023 1:25,6.21,33.24,21661329,copper,,,
475,7/27/2023 1:30,6.32,33.26,21661329,copper,,,
476,7/27/2023 1:35,6.39,33.26,21661329,copper,,,
477,7/27/2023 1:40,6.33,33.26,21661329,copper,,,
478,7/27/2023 1:45,6.35,33.24,21661329,copper,,,
479,7/27/2023 1:50,6.32,33.22,21661329,copper,,,
480,7/27/2023 1:55,6.26,33.2,21661329,copper,,,
481,7/27/2023 2:00,5.61,33.2,21661329,copper,,,
482,7/27/2023 2:05,5.43,33.18,21661329,copper,,,
483,7/27/2023 2:10,5.92,33.2,21661329,copper,,,
484,7/27/2023 2:15,5.85,33.2,21661329,copper,,,
485,7/27/2023 2:20,5.85,33.22,21661329,copper,,,
486,7/27/2023 2:25,5.76,33.24,21661329,copper,,,
487,7/27/2023 2:30,5.69,33.26,21661329,copper,,,
488,7/27/2023 2:35,5.71,33.28,21661329,copper,,,
489,7/27/2023 2:40,5.65,33.3,21661329,copper,,,
490,7/27/2023 2:45,5.59,33.3,21661329,copper,,,
491,7/27/2023 2:50,5.49,33.32,21661329,copper,,,
492,7/27/2023 2:55,5.44,33.34,21661329,copper,,,
493,7/27/2023 3:00,5.4,33.36,21661329,copper,,,
494,7/27/2023 3:05,5.4,33.38,21661329,copper,,,
495,7/27/2023 3:10,5.49,33.38,21661329,copper,,,
496,7/27/2023 3:15,5.44,33.4,21661329,copper,,,
497,7/27/2023 3:20,5.49,33.4,21661329,copper,,,
498,7/27/2023 3:25,5.79,33.4,21661329,copper,,,
499,7/27/2023 3:30,5.83,33.38,21661329,copper,,,
500,7/27/2023 3:35,5.87,33.38,21661329,copper,,,
501,7/27/2023 3:40,5.93,33.38,21661329,copper,,,
502,7/27/2023 3:45,5.97,33.38,21661329,copper,,,
503,7/27/2023 3:50,5.95,33.38,21661329,copper,,,
504,7/27/2023 3:55,5.84,33.38,21661329,copper,,,
505,7/27/2023 4:00,5.96,33.38,21661329,copper,,,
506,7/27/2023 4:05,6.12,33.36,21661329,copper,,,
507,7/27/2023 4:10,6.21,33.36,21661329,copper,,,
508,7/27/2023 4:15,6.3,33.34,21661329,copper,,,
509,7/27/2023 4:20,6.37,33.32,21661329,copper,,,
510,7/27/2023 4:25,6.3,33.32,21661329,copper,,,
511,7/27/2023 4:30,6.37,33.28,21661329,copper,,,
512,7/27/2023 4:35,6.3,33.26,21661329,copper,,,
513,7/27/2023 4:40,5.99,33.2,21661329,copper,,,
514,7/27/2023 4:45,5.93,33.12,21661329,copper,,,
515,7/27/2023 4:50,5.68,33.02,21661329,copper,,,
516,7/27/2023 4:55,5.68,32.94,21661329,copper,,,
517,7/27/2023 5:00,5.66,32.9,21661329,copper,,,
518,7/27/2023 5:05,5.65,32.84,21661329,copper,,,
519,7/27/2023 5:10,5.62,32.78,21661329,copper,,,
520,7/27/2023 5:15,5.68,32.76,21661329,copper,,,
521,7/27/2023 5:20,5.74,32.7,21661329,copper,,,
522,7/27/2023 5:25,5.74,32.68,21661329,copper,,,
523,7/27/2023 5:30,5.66,32.64,21661329,copper,,,
524,7/27/2023 5:35,5.7,32.6,21661329,copper,,,
525,7/27/2023 5:40,5.61,32.58,21661329,copper,,,
526,7/27/2023 5:45,5.34,32.5,21661329,copper,,,
527,7/27/2023 5:50,5.22,32.4,21661329,copper,,,
528,7/27/2023 5:55,5.07,32.34,21661329,copper,,,
529,7/27/2023 6:00,5.02,32.26,21661329,copper,,,
530,7/27/2023 6:05,4.94,32.2,21661329,copper,,,
531,7/27/2023 6:10,4.89,32.12,21661329,copper,,,
532,7/27/2023 6:15,4.81,32.06,21661329,copper,,,
533,7/27/2023 6:20,4.67,32,21661329,copper,,,
534,7/27/2023 6:25,4.61,31.9,21661329,copper,,,
535,7/27/2023 6:30,4.55,31.84,21661329,copper,,,
536,7/27/2023 6:35,4.5,31.84,21661329,copper,,,
537,7/27/2023 6:40,4.34,31.76,21661329,copper,,,
538,7/27/2023 6:45,4.17,31.7,21661329,copper,,,
539,7/27/2023 6:50,4.05,31.7,21661329,copper,,,
540,7/27/2023 6:55,3.93,31.66,21661329,copper,,,
541,7/27/2023 7:00,3.73,31.62,21661329,copper,,,
542,7/27/2023 7:05,3.65,31.58,21661329,copper,,,
543,7/27/2023 7:10,3.89,31.58,21661329,copper,,,
544,7/27/2023 7:15,4.14,31.62,21661329,copper,,,
545,7/27/2023 7:20,4.29,31.68,21661329,copper,,,
546,7/27/2023 7:25,4.16,31.74,21661329,copper,,,
547,7/27/2023 7:30,4.28,31.8,21661329,copper,,,
548,7/27/2023 7:35,4.44,31.9,21661329,copper,,,
549,7/27/2023 7:40,4.57,32,21661329,copper,,,
550,7/27/2023 7:45,4.61,32.1,21661329,copper,,,
551,7/27/2023 7:50,4.66,32.2,21661329,copper,,,
552,7/27/2023 7:55,4.71,32.28,21661329,copper,,,
553,7/27/2023 8:00,4.78,32.38,21661329,copper,,,
554,7/27/2023 8:05,4.88,32.46,21661329,copper,,,
555,7/27/2023 8:10,5.13,32.54,21661329,copper,,,
556,7/27/2023 8:15,5.31,32.6,21661329,copper,,,
557,7/27/2023 8:20,5.49,32.68,21661329,copper,,,
558,7/27/2023 8:25,5.6,32.76,21661329,copper,,,
559,7/27/2023 8:30,5.82,32.84,21661329,copper,,,
560,7/27/2023 8:35,5.96,32.9,21661329,copper,,,
561,7/27/2023 8:40,6.04,32.96,21661329,copper,,,
562,7/27/2023 8:45,6.12,33.04,21661329,copper,,,
563,7/27/2023 8:50,6.21,33.08,21661329,copper,,,
564,7/27/2023 8:55,6.3,33.14,21661329,copper,,,
565,7/27/2023 9:00,6.37,33.22,21661329,copper,,,
566,7/27/2023 9:05,6.46,33.28,21661329,copper,,,
567,7/27/2023 9:10,6.59,33.36,21661329,copper,,,
568,7/27/2023 9:15,6.68,33.42,21661329,copper,,,
569,7/27/2023 9:20,6.74,33.46,21661329,copper,,,
570,7/27/2023 9:25,6.91,33.54,21661329,copper,,,
571,7/27/2023 9:30,6.94,33.62,21661329,copper,,,
572,7/27/2023 9:35,7.03,33.66,21661329,copper,,,
573,7/27/2023 9:40,7.11,33.74,21661329,copper,,,
574,7/27/2023 9:45,7.12,33.8,21661329,copper,,,
575,7/27/2023 9:50,7.19,33.86,21661329,copper,,,
576,7/27/2023 9:55,7.28,33.9,21661329,copper,,,
577,7/27/2023 10:00,7.35,33.98,21661329,copper,,,
578,7/27/2023 10:05,7.42,34.02,21661329,copper,,,
579,7/27/2023 10:10,7.45,34.08,21661329,copper,,,
580,7/27/2023 10:15,7.49,34.12,21661329,copper,,,
581,7/27/2023 10:20,7.58,34.16,21661329,copper,,,
582,7/27/2023 10:25,7.6,34.2,21661329,copper,,,
583,7/27/2023 10:30,7.63,34.24,21661329,copper,,,
584,7/27/2023 10:35,7.67,34.28,21661329,copper,,,
585,7/27/2023 10:40,7.69,34.32,21661329,copper,,,
586,7/27/2023 10:45,7.67,34.38,21661329,copper,,,
587,7/27/2023 10:50,7.71,34.4,21661329,copper,,,
588,7/27/2023 10:55,7.79,34.44,21661329,copper,,,
589,7/27/2023 11:00,7.98,34.46,21661329,copper,,,
590,7/27/2023 11:05,8.3,34.52,21661329,copper,,,
591,7/27/2023 11:10,8.15,34.54,21661329,copper,,,
592,7/27/2023 11:15,8.38,34.6,21661329,copper,,,
593,7/27/2023 11:20,8.57,34.68,21661329,copper,,,
594,7/27/2023 11:25,8.82,34.78,21661329,copper,,,
595,7/27/2023 11:30,8.94,34.88,21661329,copper,,,
596,7/27/2023 11:35,9.06,34.94,21661329,copper,,,
597,7/27/2023 11:40,8.74,35.02,21661329,copper,,,
598,7/27/2023 11:45,8.51,34.92,21661329,copper,,,
599,7/27/2023 11:50,8.49,34.86,21661329,copper,,,
600,7/27/2023 11:55,8.48,34.78,21661329,copper,,,
601,7/27/2023 12:00,8.56,34.76,21661329,copper,,,
602,7/27/2023 12:05,8.51,34.74,21661329,copper,,,
603,7/27/2023 12:10,8.6,34.72,21661329,copper,,,
604,7/27/2023 12:15,8.56,34.74,21661329,copper,,,
605,7/27/2023 12:20,8.69,34.78,21661329,copper,,,
606,7/27/2023 12:25,8.83,34.88,21661329,copper,,,
607,7/27/2023 12:30,8.96,34.98,21661329,copper,,,
608,7/27/2023 12:35,9.12,35.1,21661329,copper,,,
609,7/27/2023 12:40,9.16,35.16,21661329,copper,,,
610,7/27/2023 12:45,9.23,35.32,21661329,copper,,,
611,7/27/2023 12:50,9.27,35.32,21661329,copper,,,
612,7/27/2023 12:55,9.38,35.38,21661329,copper,,,
613,7/27/2023 13:00,9.32,35.34,21661329,copper,,,
614,7/27/2023 13:05,9.51,35.42,21661329,copper,,,
615,7/27/2023 13:10,9.62,35.5,21661329,copper,,,
616,7/27/2023 13:15,9.61,35.56,21661329,copper,,,
617,7/27/2023 13:20,9.97,35.66,21661329,copper,,,
618,7/27/2023 13:25,10.04,35.8,21661329,copper,,,
619,7/27/2023 13:30,10.2,35.96,21661329,copper,,,
620,7/27/2023 13:35,10.29,36.06,21661329,copper,,,
621,7/27/2023 13:40,10.35,36.16,21661329,copper,,,
622,7/27/2023 13:45,10.34,36.22,21661329,copper,,,
623,7/27/2023 13:50,10.36,36.24,21661329,copper,,,
624,7/27/2023 13:55,10.43,36.26,21661329,copper,,,
625,7/27/2023 14:00,10.51,36.3,21661329,copper,,,
626,7/27/2023 14:05,10.51,36.28,21661329,copper,,,
627,7/27/2023 14:10,10.35,36.2,21661329,copper,,,
628,7/27/2023 14:15,10.28,36.14,21661329,copper,,,
629,7/27/2023 14:20,10.08,36.02,21661329,copper,,,
630,7/27/2023 14:25,10.07,35.96,21661329,copper,,,
631,7/27/2023 14:30,10.05,35.92,21661329,copper,,,
632,7/27/2023 14:35,9.98,35.86,21661329,copper,,,
633,7/27/2023 14:40,9.75,35.8,21661329,copper,,,
634,7/27/2023 14:45,9.58,35.66,21661329,copper,,,
635,7/27/2023 14:50,9.42,35.58,21661329,copper,,,
636,7/27/2023 14:55,9.31,35.44,21661329,copper,,,
637,7/27/2023 15:00,9.25,35.36,21661329,copper,,,
638,7/27/2023 15:05,9.13,35.22,21661329,copper,,,
639,7/27/2023 15:10,9.18,35.18,21661329,copper,,,
640,7/27/2023 15:15,9.02,35.08,21661329,copper,,,
641,7/27/2023 15:20,8.94,35,21661329,copper,,,
642,7/27/2023 15:25,8.93,34.94,21661329,copper,,,
643,7/27/2023 15:30,8.94,34.9,21661329,copper,,,
644,7/27/2023 15:35,8.9,34.88,21661329,copper,,,
645,7/27/2023 15:40,8.91,34.8,21661329,copper,,,
646,7/27/2023 15:45,8.9,34.8,21661329,copper,,,
647,7/27/2023 15:50,8.89,34.76,21661329,copper,,,
648,7/27/2023 15:55,8.84,34.74,21661329,copper,,,
649,7/27/2023 16:00,8.74,34.66,21661329,copper,,,
650,7/27/2023 16:05,8.79,34.62,21661329,copper,,,
651,7/27/2023 16:10,8.79,34.58,21661329,copper,,,
652,7/27/2023 16:15,8.74,34.54,21661329,copper,,,
653,7/27/2023 16:20,8.7,34.48,21661329,copper,,,
654,7/27/2023 16:25,8.69,34.46,21661329,copper,,,
655,7/27/2023 16:30,8.6,34.42,21661329,copper,,,
656,7/27/2023 16:35,8.58,34.38,21661329,copper,,,
657,7/27/2023 16:40,8.59,34.36,21661329,copper,,,
658,7/27/2023 16:45,8.61,34.36,21661329,copper,,,
659,7/27/2023 16:50,8.63,34.38,21661329,copper,,,
660,7/27/2023 16:55,8.56,34.32,21661329,copper,,,
661,7/27/2023 17:00,8.64,34.3,21661329,copper,,,
662,7/27/2023 17:05,8.51,34.28,21661329,copper,,,
663,7/27/2023 17:10,8.47,34.24,21661329,copper,,,
664,7/27/2023 17:15,8.51,34.22,21661329,copper,,,
665,7/27/2023 17:20,8.55,34.22,21661329,copper,,,
666,7/27/2023 17:25,8.48,34.2,21661329,copper,,,
667,7/27/2023 17:30,8.56,34.18,21661329,copper,,,
668,7/27/2023 17:35,8.52,34.16,21661329,copper,,,
669,7/27/2023 17:40,8.52,34.12,21661329,copper,,,
670,7/27/2023 17:45,8.53,34.1,21661329,copper,,,
671,7/27/2023 17:50,8.56,34.08,21661329,copper,,,
672,7/27/2023 17:55,8.5,34.08,21661329,copper,,,
673,7/27/2023 18:00,8.47,34.04,21661329,copper,,,
674,7/27/2023 18:05,8.46,34.02,21661329,copper,,,
675,7/27/2023 18:10,8.49,34,21661329,copper,,,
676,7/27/2023 18:15,8.42,33.96,21661329,copper,,,
677,7/27/2023 18:20,8.4,33.9,21661329,copper,,,
678,7/27/2023 18:25,8.42,33.88,21661329,copper,,,
679,7/27/2023 18:30,8.42,33.86,21661329,copper,,,
680,7/27/2023 18:35,8.39,33.84,21661329,copper,,,
681,7/27/2023 18:40,8.35,33.82,21661329,copper,,,
682,7/27/2023 18:45,8.31,33.78,21661329,copper,,,
683,7/27/2023 18:50,8.29,33.72,21661329,copper,,,
684,7/27/2023 18:55,8.25,33.66,21661329,copper,,,
685,7/27/2023 19:00,8.23,33.62,21661329,copper,,,
686,7/27/2023 19:05,8.19,33.58,21661329,copper,,,
687,7/27/2023 19:10,8.17,33.54,21661329,copper,,,
688,7/27/2023 19:15,8.13,33.5,21661329,copper,,,
689,7/27/2023 19:20,8.03,33.46,21661329,copper,,,
690,7/27/2023 19:25,7.94,33.4,21661329,copper,,,
691,7/27/2023 19:30,7.9,33.36,21661329,copper,,,
692,7/27/2023 19:35,7.83,33.3,21661329,copper,,,
693,7/27/2023 19:40,7.81,33.26,21661329,copper,,,
694,7/27/2023 19:45,7.74,33.24,21661329,copper,,,
695,7/27/2023 19:50,7.7,33.18,21661329,copper,,,
696,7/27/2023 19:55,7.6,33.14,21661329,copper,,,
697,7/27/2023 20:00,7.38,33.06,21661329,copper,,,
698,7/27/2023 20:05,7.26,32.98,21661329,copper,,,
699,7/27/2023 20:10,7.24,32.92,21661329,copper,,,
700,7/27/2023 20:15,7.17,32.88,21661329,copper,,,
701,7/27/2023 20:20,7.13,32.86,21661329,copper,,,
702,7/27/2023 20:25,7.06,32.84,21661329,copper,,,
703,7/27/2023 20:30,6.97,32.8,21661329,copper,,,
704,7/27/2023 20:35,6.92,32.8,21661329,copper,,,
705,7/27/2023 20:40,6.86,32.78,21661329,copper,,,
706,7/27/2023 20:45,6.74,32.76,21661329,copper,,,
707,7/27/2023 20:50,6.78,32.76,21661329,copper,,,
708,7/27/2023 20:55,6.58,32.74,21661329,copper,,,
709,7/27/2023 21:00,6.43,32.72,21661329,copper,,,
710,7/27/2023 21:05,6.38,32.72,21661329,copper,,,
711,7/27/2023 21:10,6.23,32.7,21661329,copper,,,
712,7/27/2023 21:15,6.19,32.66,21661329,copper,,,
713,7/27/2023 21:20,6.14,32.66,21661329,copper,,,
714,7/27/2023 21:25,6.11,32.66,21661329,copper,,,
715,7/27/2023 21:30,6.11,32.66,21661329,copper,,,
716,7/27/2023 21:35,6.05,32.68,21661329,copper,,,
717,7/27/2023 21:40,5.99,32.68,21661329,copper,,,
718,7/27/2023 21:45,6,32.68,21661329,copper,,,
719,7/27/2023 21:50,5.9,32.68,21661329,copper,,,
720,7/27/2023 21:55,5.82,32.68,21661329,copper,,,
721,7/27/2023 22:00,5.72,32.68,21661329,copper,,,
722,7/27/2023 22:05,5.63,32.66,21661329,copper,,,
723,7/27/2023 22:10,5.55,32.66,21661329,copper,,,
724,7/27/2023 22:15,5.58,32.66,21661329,copper,,,
725,7/27/2023 22:20,5.57,32.68,21661329,copper,,,
726,7/27/2023 22:25,5.74,32.8,21661329,copper,,,
727,7/27/2023 22:30,5.79,32.86,21661329,copper,,,
728,7/27/2023 22:35,5.78,32.88,21661329,copper,,,
729,7/27/2023 22:40,5.74,32.94,21661329,copper,,,
730,7/27/2023 22:45,5.82,32.98,21661329,copper,,,
731,7/27/2023 22:50,5.9,33,21661329,copper,,,
732,7/27/2023 22:55,5.88,33.02,21661329,copper,,,
733,7/27/2023 23:00,5.92,33.04,21661329,copper,,,
734,7/27/2023 23:05,5.85,33.06,21661329,copper,,,
735,7/27/2023 23:10,5.9,33.12,21661329,copper,,,
736,7/27/2023 23:15,5.94,33.14,21661329,copper,,,
737,7/27/2023 23:20,6.02,33.16,21661329,copper,,,
738,7/27/2023 23:25,5.87,33.18,21661329,copper,,,
739,7/27/2023 23:30,6.03,33.2,21661329,copper,,,
740,7/27/2023 23:35,5.92,33.28,21661329,copper,,,
741,7/27/2023 23:40,5.67,33.3,21661329,copper,,,
742,7/27/2023 23:45,5.93,33.34,21661329,copper,,,
743,7/27/2023 23:50,6.11,33.32,21661329,copper,,,
744,7/27/2023 23:55,6.46,33.4,21661329,copper,,,
745,7/28/2023 0:00,5.91,33.4,21661329,copper,,,
746,7/28/2023 0:05,5.77,33.4,21661329,copper,,,
747,7/28/2023 0:10,5.72,33.44,21661329,copper,,,
748,7/28/2023 0:15,5.66,33.52,21661329,copper,,,
749,7/28/2023 0:20,5.95,33.56,21661329,copper,,,
750,7/28/2023 0:25,6.24,33.56,21661329,copper,,,
751,7/28/2023 0:30,6.35,33.62,21661329,copper,,,
752,7/28/2023 0:35,6.26,33.62,21661329,copper,,,
753,7/28/2023 0:40,6.66,33.62,21661329,copper,,,
754,7/28/2023 0:45,6.39,33.64,21661329,copper,,,
755,7/28/2023 0:50,6.08,33.62,21661329,copper,,,
756,7/28/2023 0:55,6.62,33.62,21661329,copper,,,
757,7/28/2023 1:00,6.13,33.6,21661329,copper,,,
758,7/28/2023 1:05,6.07,33.58,21661329,copper,,,
759,7/28/2023 1:10,6.43,33.6,21661329,copper,,,
760,7/28/2023 1:15,6.36,33.6,21661329,copper,,,
761,7/28/2023 1:20,5.92,33.58,21661329,copper,,,
762,7/28/2023 1:25,5.76,33.56,21661329,copper,,,
763,7/28/2023 1:30,5.9,33.56,21661329,copper,,,
764,7/28/2023 1:35,6.38,33.56,21661329,copper,,,
765,7/28/2023 1:40,6.46,33.56,21661329,copper,,,
766,7/28/2023 1:45,6.34,33.54,21661329,copper,,,
767,7/28/2023 1:50,6.35,33.52,21661329,copper,,,
768,7/28/2023 1:55,5.89,33.5,21661329,copper,,,
769,7/28/2023 2:00,5.94,33.48,21661329,copper,,,
770,7/28/2023 2:05,5.69,33.46,21661329,copper,,,
771,7/28/2023 2:10,5.61,33.42,21661329,copper,,,
772,7/28/2023 2:15,5.74,33.42,21661329,copper,,,
773,7/28/2023 2:20,5.21,33.38,21661329,copper,,,
774,7/28/2023 2:25,5.16,33.34,21661329,copper,,,
775,7/28/2023 2:30,6.15,33.36,21661329,copper,,,
776,7/28/2023 2:35,6.24,33.38,21661329,copper,,,
777,7/28/2023 2:40,6.13,33.4,21661329,copper,,,
778,7/28/2023 2:45,6.1,33.4,21661329,copper,,,
779,7/28/2023 2:50,6.06,33.4,21661329,copper,,,
780,7/28/2023 2:55,5.95,33.4,21661329,copper,,,
781,7/28/2023 3:00,6.15,33.4,21661329,copper,,,
782,7/28/2023 3:05,6.12,33.4,21661329,copper,,,
783,7/28/2023 3:10,6.07,33.4,21661329,copper,,,
784,7/28/2023 3:15,6.13,33.4,21661329,copper,,,
785,7/28/2023 3:20,6.34,33.4,21661329,copper,,,
786,7/28/2023 3:25,6.44,33.4,21661329,copper,,,
787,7/28/2023 3:30,6.21,33.4,21661329,copper,,,
788,7/28/2023 3:35,6.17,33.38,21661329,copper,,,
789,7/28/2023 3:40,5.95,33.38,21661329,copper,,,
790,7/28/2023 3:45,6,33.36,21661329,copper,,,
791,7/28/2023 3:50,5.89,33.36,21661329,copper,,,
792,7/28/2023 3:55,5.77,33.38,21661329,copper,,,
793,7/28/2023 4:00,5.7,33.4,21661329,copper,,,
794,7/28/2023 4:05,5.66,33.4,21661329,copper,,,
795,7/28/2023 4:10,5.66,33.38,21661329,copper,,,
796,7/28/2023 4:15,5.66,33.38,21661329,copper,,,
797,7/28/2023 4:20,5.78,33.38,21661329,copper,,,
798,7/28/2023 4:25,5.88,33.36,21661329,copper,,,
799,7/28/2023 4:30,6.03,33.36,21661329,copper,,,
800,7/28/2023 4:35,6.02,33.34,21661329,copper,,,
801,7/28/2023 4:40,5.97,33.32,21661329,copper,,,
802,7/28/2023 4:45,6.07,33.28,21661329,copper,,,
803,7/28/2023 4:50,6.13,33.24,21661329,copper,,,
804,7/28/2023 4:55,6.04,33.2,21661329,copper,,,
805,7/28/2023 5:00,5.93,33.08,21661329,copper,,,
806,7/28/2023 5:05,5.8,32.96,21661329,copper,,,
807,7/28/2023 5:10,5.79,32.86,21661329,copper,,,
808,7/28/2023 5:15,5.76,32.8,21661329,copper,,,
809,7/28/2023 5:20,5.69,32.74,21661329,copper,,,
810,7/28/2023 5:25,5.67,32.64,21661329,copper,,,
811,7/28/2023 5:30,5.61,32.54,21661329,copper,,,
812,7/28/2023 5:35,5.67,32.46,21661329,copper,,,
813,7/28/2023 5:40,5.54,32.4,21661329,copper,,,
814,7/28/2023 5:45,5.45,32.32,21661329,copper,,,
815,7/28/2023 5:50,5.31,32.24,21661329,copper,,,
816,7/28/2023 5:55,5.18,32.22,21661329,copper,,,
817,7/28/2023 6:00,5.05,32.18,21661329,copper,,,
818,7/28/2023 6:05,4.7,32.14,21661329,copper,,,
819,7/28/2023 6:10,4.61,32.1,21661329,copper,,,
820,7/28/2023 6:15,4.61,32.06,21661329,copper,,,
821,7/28/2023 6:20,4.64,32.02,21661329,copper,,,
822,7/28/2023 6:25,4.65,31.96,21661329,copper,,,
823,7/28/2023 6:30,4.58,31.92,21661329,copper,,,
824,7/28/2023 6:35,4.53,31.9,21661329,copper,,,
825,7/28/2023 6:40,4.5,31.88,21661329,copper,,,
826,7/28/2023 6:45,4.4,31.86,21661329,copper,,,
827,7/28/2023 6:50,4.28,31.82,21661329,copper,,,
828,7/28/2023 6:55,4.21,31.82,21661329,copper,,,
829,7/28/2023 7:00,4.25,31.78,21661329,copper,,,
830,7/28/2023 7:05,4.18,31.7,21661329,copper,,,
831,7/28/2023 7:10,4.11,31.7,21661329,copper,,,
832,7/28/2023 7:15,4,31.68,21661329,copper,,,
833,7/28/2023 7:20,3.86,31.68,21661329,copper,,,
834,7/28/2023 7:25,3.88,31.66,21661329,copper,,,
835,7/28/2023 7:30,4.05,31.7,21661329,copper,,,
836,7/28/2023 7:35,4.16,31.74,21661329,copper,,,
837,7/28/2023 7:40,4.27,31.78,21661329,copper,,,
838,7/28/2023 7:45,4.37,31.84,21661329,copper,,,
839,7/28/2023 7:50,4.5,31.9,21661329,copper,,,
840,7/28/2023 7:55,4.74,31.98,21661329,copper,,,
841,7/28/2023 8:00,4.65,32.06,21661329,copper,,,
842,7/28/2023 8:05,4.48,32.12,21661329,copper,,,
843,7/28/2023 8:10,4.46,32.2,21661329,copper,,,
844,7/28/2023 8:15,4.56,32.28,21661329,copper,,,
845,7/28/2023 8:20,4.64,32.42,21661329,copper,,,
846,7/28/2023 8:25,4.76,32.54,21661329,copper,,,
847,7/28/2023 8:30,4.83,32.66,21661329,copper,,,
848,7/28/2023 8:35,5.24,32.78,21661329,copper,,,
849,7/28/2023 8:40,5.55,32.88,21661329,copper,,,
850,7/28/2023 8:45,5.78,32.96,21661329,copper,,,
851,7/28/2023 8:50,5.89,33.04,21661329,copper,,,
852,7/28/2023 8:55,6,33.12,21661329,copper,,,
853,7/28/2023 9:00,6.08,33.18,21661329,copper,,,
854,7/28/2023 9:05,6.19,33.24,21661329,copper,,,
855,7/28/2023 9:10,6.29,33.3,21661329,copper,,,
856,7/28/2023 9:15,6.44,33.38,21661329,copper,,,
857,7/28/2023 9:20,6.57,33.44,21661329,copper,,,
858,7/28/2023 9:25,6.69,33.5,21661329,copper,,,
859,7/28/2023 9:30,6.77,33.56,21661329,copper,,,
860,7/28/2023 9:35,6.85,33.62,21661329,copper,,,
861,7/28/2023 9:40,6.92,33.7,21661329,copper,,,
862,7/28/2023 9:45,7.03,33.76,21661329,copper,,,
863,7/28/2023 9:50,7.08,33.82,21661329,copper,,,
864,7/28/2023 9:55,7.19,33.9,21661329,copper,,,
865,7/28/2023 10:00,7.25,33.96,21661329,copper,,,
866,7/28/2023 10:05,7.34,34,21661329,copper,,,
867,7/28/2023 10:10,7.44,34.06,21661329,copper,,,
868,7/28/2023 10:15,7.47,34.12,21661329,copper,,,
869,7/28/2023 10:20,7.51,34.16,21661329,copper,,,
870,7/28/2023 10:25,7.56,34.2,21661329,copper,,,
871,7/28/2023 10:30,7.6,34.22,21661329,copper,,,
872,7/28/2023 10:35,7.61,34.24,21661329,copper,,,
873,7/28/2023 10:40,7.61,34.24,21661329,copper,,,
874,7/28/2023 10:45,7.71,34.26,21661329,copper,,,
875,7/28/2023 10:50,7.71,34.26,21661329,copper,,,
876,7/28/2023 10:55,7.74,34.28,21661329,copper,,,
877,7/28/2023 11:00,7.7,34.26,21661329,copper,,,
878,7/28/2023 11:05,7.72,34.24,21661329,copper,,,
879,7/28/2023 11:10,7.64,34.22,21661329,copper,,,
880,7/28/2023 11:15,7.63,34.22,21661329,copper,,,
881,7/28/2023 11:20,7.91,34.26,21661329,copper,,,
882,7/28/2023 11:25,8.07,34.36,21661329,copper,,,
883,7/28/2023 11:30,8.05,34.4,21661329,copper,,,
884,7/28/2023 11:35,8.37,34.5,21661329,copper,,,
885,7/28/2023 11:40,8.85,34.66,21661329,copper,,,
